epoch,train_loss,val_uciqe,val_uiqm,lr
34,0.05509550481980299,5.82174825668335,0.6171633681056616,6.25e-05
35,0.05550072022652539,5.881255626678467,0.6254526785985064,6.25e-05
36,0.05532373558648311,5.883744716644287,0.624605720996829,6.25e-05
37,0.05512857151618839,5.475218296051025,0.6009993497828326,6.25e-05
38,0.054564031656749924,5.837221145629883,0.6060666885601101,6.25e-05
39,0.05533965278661599,5.80345344543457,0.6204776446339263,6.25e-05
40,0.0548701195223053,5.73582649230957,0.6001619077119766,3.125e-05
41,0.054549180542248006,5.7769880294799805,0.6191454546083567,3.125e-05
42,0.05445432978389907,5.640304088592529,0.6118931242465921,3.125e-05
43,0.05430504221496356,5.866623878479004,0.6121039044097822,3.125e-05
44,0.05436788311731206,5.5977067947387695,0.6002135343763008,3.125e-05
45,0.05462254987635316,5.916718006134033,0.631890791531981,3.125e-05
46,0.05451245415602287,5.735889911651611,0.6153494257443277,3.125e-05
47,0.05405031789067018,5.675002098083496,0.6026450209120036,3.125e-05
48,0.054217179761315785,5.46334171295166,0.5929443727179655,3.125e-05
49,0.054076582859576186,5.735493183135986,0.6151874393891748,1.5625e-05
50,0.05361917367490539,5.7872819900512695,0.6123230452161385,1.5625e-05
51,0.053772807991417655,5.738950729370117,0.6095341461654521,1.5625e-05
52,0.05397543878070194,5.641421318054199,0.6143771635483338,1.5625e-05
53,0.0537290929334007,5.724172115325928,0.6206012029023714,1.5625e-05
54,0.053608191940579974,5.987951278686523,0.6167157036225346,1.5625e-05
55,0.05381784104082706,5.575894832611084,0.6006830780649446,1.5625e-05
56,0.05377269075354085,5.636166572570801,0.6038350007046174,1.5625e-05
57,0.05355618430478294,5.93740701675415,0.6223642915929928,1.5625e-05
58,0.054020484175233946,5.7534403800964355,0.6128238108015076,7.8125e-06
59,0.05372278347448276,5.755832195281982,0.5986113944217704,7.8125e-06
60,0.053981924144020914,5.63876485824585,0.6020812193937625,7.8125e-06
61,0.05381517545965901,5.804397106170654,0.6252688411572453,7.8125e-06
62,0.05367732224782018,5.503182411193848,0.5860831896194055,7.8125e-06
63,0.05386726036123986,5.864668369293213,0.6227965853358238,7.8125e-06
64,0.054005713168069396,5.732882976531982,0.604322454877118,7.8125e-06
65,0.053724880772132944,5.634066104888916,0.6029144761861646,7.8125e-06
66,0.05379289931135021,5.791683197021484,0.6176774662936857,7.8125e-06
67,0.05395584690799243,5.606647968292236,0.6049540876405206,3.90625e-06
68,0.05362065904603822,5.679635047912598,0.6009860569854739,3.90625e-06
69,0.05375938192281845,5.428607940673828,0.6036257348976033,3.90625e-06
70,0.05394973270051236,5.668891906738281,0.6122234108618312,3.90625e-06
71,0.053763534370673834,5.721482276916504,0.6144508233189716,3.90625e-06
72,0.05401835413853617,5.811557292938232,0.6206454682506262,3.90625e-06
73,0.05352580673775099,5.500622272491455,0.5971513977579387,3.90625e-06
74,0.05298863975399167,5.748459339141846,0.6135477344161724,3.90625e-06
75,0.0534103619628144,5.911740303039551,0.6166216950273825,3.90625e-06
76,0.05342537660940285,5.727263927459717,0.5980363448464537,1.953125e-06
77,0.05357910273936543,5.704366683959961,0.6094051998234927,1.953125e-06
78,0.053598335570227494,5.7990217208862305,0.6116059113447841,1.953125e-06
79,0.05406273901462555,5.7962727546691895,0.6096647471566337,1.953125e-06
80,0.05342682933665975,5.8819684982299805,0.6148433990477788,1.953125e-06
81,0.05298487562006408,5.768507957458496,0.61583388643454,1.953125e-06
82,0.05392064616410402,5.771037578582764,0.6143378966675481,1.953125e-06
83,0.05353352188193885,5.677618026733398,0.6034297284694791,1.953125e-06
84,0.05403130867239768,6.131433963775635,0.6249054766131027,1.953125e-06
85,0.05368383398728214,5.739774227142334,0.609839065560377,1e-06
86,0.0534574763482287,5.575309753417969,0.601964818526941,1e-06
87,0.05364798356092324,5.731193542480469,0.6085614455501588,1e-06
88,0.05356384880405708,5.769358158111572,0.6098627869281004,1e-06
89,0.05380473653004117,5.764190673828125,0.6131545861478288,1e-06
90,0.053231166906817985,5.69033670425415,0.6072551506260108,1e-06
91,0.053671911399621165,5.522555828094482,0.6013089583554936,1e-06
92,0.05349291765885632,5.576104164123535,0.595271252136475,1e-06
93,0.053723572338693334,5.651015281677246,0.6075065661082982,1e-06
94,0.053232835564952695,5.747261047363281,0.6022481688163805,1e-06
95,0.0533108187526682,5.636098384857178,0.6054921104989852,1e-06
96,0.05360311007358297,5.706841468811035,0.6233789955595499,1e-06
97,0.053711738750121016,5.664299964904785,0.6075716901273744,1e-06
98,0.05351614262772738,5.886047840118408,0.6215852174083869,1e-06
99,0.05354589570558419,5.724471569061279,0.6152656904561689,1e-06
100,0.053764382268499285,5.5571136474609375,0.6043550479883376,1e-06
