image,before_psnr,after_psnr,before_ssim,after_ssim,before_uciqe,after_uciqe,before_uiqm,after_uiqm
121_img_.png,19.05370730571873,17.710696458131217,0.9317355,0.8197713,3.7641466,3.770607,0.8226645206183527,0.8689226829515321
1225.png,19.55258186649994,19.0514350879836,0.92463666,0.87136173,7.855669,7.8310328,0.6775957638262151,0.8618557805142865
12290.png,8.398683225889872,10.336416307763638,0.26501563,0.4560472,1.4257005,1.4623572,0.47930040424466397,0.6731398978155612
12299.png,10.187414867095544,13.587271597544033,0.47742817,0.7387693,2.0823586,2.0856786,0.5484448145912175,0.7651195922731777
122_img_.png,16.520857914683113,17.58302003459064,0.77418035,0.8601022,3.791391,3.8513901,0.3263207821728435,0.5224891523464981
12324.png,10.202967341938951,12.681352680710287,0.46367636,0.67056507,2.9436386,2.9667675,0.633036096335083,0.7930495410024986
12336.png,12.388640745075891,16.120485585454045,0.64402586,0.85926145,4.437515,4.33583,0.47673698178961094,0.6696984826686805
12348.png,9.27919690307568,11.747302306849987,0.37777662,0.5851571,2.0795841,2.1075025,0.5102816887617038,0.7406830023913952
123_img_.png,14.317796367275722,16.988204400143374,0.6575725,0.8635606,3.4558673,3.514711,0.4440811173798448,0.7267506444178625
12422.png,13.242466325462237,16.83611608688936,0.7768195,0.86981136,4.102403,4.159093,0.49055744398082485,0.780260505241391
12433.png,17.513773888868688,19.451833775519763,0.7588069,0.9022198,3.0125282,3.006382,0.7379911832968952,0.7804723794366302
12445.png,17.00370327458746,19.585189823567987,0.79130787,0.919117,3.367242,3.3569615,0.6414000288523356,0.7412306972387632
124_img_.png,15.168603827789802,16.11075803668483,0.7435279,0.82053584,4.8303065,4.8750186,0.28453326432814013,0.5189148124851078
125_img_.png,15.376147366668636,18.01310351184271,0.68621135,0.8827737,2.947493,2.9918923,0.4685008294146781,0.7673097350684583
12900.png,16.03098255931029,19.73382394649742,0.7069766,0.9407955,3.3736522,3.3619182,0.519341619126658,0.6505192734481263
129_img_.png,10.814473859963998,12.540346441696029,0.60011506,0.68502116,3.1338687,3.3721755,0.3952687363531395,0.737778572049976
130_img_.png,16.447044041150814,20.959369377817477,0.56842417,0.8931703,4.25731,4.3040314,0.36310968629390766,0.6120713821325835
131_img_.png,15.347456904308956,16.484910753104508,0.5575085,0.80470324,2.6668248,2.7110143,0.3132901064039171,0.4377541855276706
133_img_.png,13.805198279122642,15.320919613576894,0.56453437,0.82710916,2.895016,2.9356215,0.3549898699464741,0.5996516835244867
135_img_.png,15.372948525479597,15.290914751757752,0.7410235,0.79414934,2.840273,2.8799782,0.318754450513153,0.4889003775679815
136_img_.png,17.50679245014321,20.345839223932373,0.7894452,0.87509966,1.5464783,1.5772525,0.28054352931279986,0.4309464260296461
137_img_.png,13.93866590750788,14.714435613104929,0.6145204,0.81590074,2.396494,2.4352002,0.4135687909492927,0.5776084789601191
138_img_.png,15.90501779404687,15.487017797887868,0.7549804,0.8008544,2.7394962,2.7899709,0.26770494893908275,0.39652088059290896
139_img_.png,9.098164467470765,10.758839429208464,0.6116176,0.69041294,3.2463279,3.5597358,0.3952847307844702,0.5846656923462876
13_img_.png,17.25026306459714,18.267712179654325,0.7208989,0.8345528,3.2704425,3.4404976,0.31586050408254157,0.5226032174004633
1407.png,19.69357587595049,26.00128844060112,0.855011,0.9640009,7.976344,7.9461074,0.6285669912153297,0.7850057201200272
140_img_.png,17.251194325744873,19.220684559139364,0.68158597,0.8574581,3.1498218,3.1258018,0.5371502842008978,0.6901892191314504
141_img_.png,14.621391668644222,14.825682394319461,0.6568576,0.80518675,3.014094,3.0669746,0.44346614935992695,0.6414678718915123
142_img_.png,9.03558782163105,10.088642866591178,0.5736292,0.6325822,2.4410176,2.6634386,0.4125835938301944,0.5879220481132283
143_img_.png,14.453879653926249,14.19330799754203,0.6923893,0.70997524,3.0813663,3.2049773,0.337013870843769,0.4782484900181321
144_img_.png,14.556954447869934,15.476550789276082,0.76643157,0.85265154,2.8100488,2.8659768,0.3834653098387323,0.6090961843487578
145_img_.png,19.57558728765604,18.229068902747542,0.8645974,0.86779976,2.822419,2.8508124,0.38645349254298206,0.5684830311940122
146_img_.png,10.719896195975277,11.613880900813294,0.46794,0.6021898,2.348583,2.730711,0.3817102662242237,0.5982923961995751
148_img_.png,13.963329459224944,14.853258774089902,0.6047805,0.82362336,2.4862423,2.527372,0.3998085213787029,0.6049363718396739
1491.png,13.65554341248244,19.227691597011862,0.6245062,0.9056845,4.9895864,4.9806294,0.5005215332203349,0.6960516132105227
149_img_.png,15.072554188714562,15.280122229389509,0.82708454,0.7489181,5.274599,5.146044,0.581644272766842,0.6185637546536441
14_img_.png,18.18942530370237,17.102146083859292,0.81561255,0.7407113,6.8695607,6.7185187,0.6844196426205147,0.8000662818407666
15001.png,20.36029657992803,21.692537350812515,0.7316077,0.82180566,4.131908,4.1646953,0.35806000194357346,0.4411921190328658
15003.png,20.13914121698422,20.499805118887195,0.7837,0.8012356,4.4114394,4.4081035,0.32781959326571475,0.4133362569292043
15045.png,17.503100022403004,19.753703990840663,0.8196122,0.92951965,1.5492783,1.62142,0.573055747765011,0.8626392957751271
15094.png,15.67032961636552,17.230756650251358,0.77156335,0.8496329,2.929334,2.9674215,0.6242428199881439,0.8670529619267623
150_img_.png,16.054754052014136,17.533789568828727,0.756438,0.8551736,3.5161295,3.5753455,0.32235402890705167,0.5471927348800492
15113.png,14.597294157219311,16.804169019506496,0.54510736,0.8791855,2.0470335,2.014785,0.32376430761488856,0.6028833566816348
15136.png,14.638253891942517,14.472684618665932,0.738081,0.7818182,2.5957255,2.620163,0.4941147189740111,0.6539152806114035
151_img_.png,18.27970553543529,18.440534145038463,0.7940771,0.8383737,2.645611,2.6828706,0.22703168710629784,0.43341174333953697
152_img_.png,13.997522183690146,15.021123540076161,0.86931866,0.8909977,2.2073798,2.2260344,0.46487658312819424,0.5879919255927788
1539.png,15.85341174762286,21.561335214734743,0.77515036,0.94146425,7.829627,7.8386273,0.5144235244428333,0.7550288509119982
153_img_.png,21.832669134931777,22.161365735389523,0.8413889,0.86691207,5.031854,4.89113,0.2516894036246798,0.44890969500925615
15418.png,12.585084839396325,14.617437140246285,0.41457656,0.7214799,3.217979,3.235222,0.263434992877421,0.4137777975117211
15426.png,16.879801501901845,17.00335586499704,0.7594123,0.8221991,5.136221,4.808325,0.5765906573282988,0.6381441452391149
154_img_.png,14.03484821747985,16.238169486742816,0.6078932,0.83962184,3.0435593,3.0947776,0.39374023777866746,0.666498999680525
15544.png,18.935295599887578,18.121194938917,0.81633025,0.879083,3.8637118,3.8776608,0.5047690637026604,0.5202933980142042
155_img_.png,22.07896242072561,18.252226460995796,0.94713545,0.85040563,4.1294127,4.1284075,0.8279780648371573,0.9068828893049408
156_img_.png,15.87585892868156,17.284778716095637,0.693073,0.8678725,5.1138034,5.1420755,0.44582616786196627,0.7408863958382047
15704.png,14.92764114637139,17.371546283044253,0.6118769,0.8617546,3.9962382,4.0765095,0.3809384527680239,0.5825432011096668
1573.png,16.897001508642536,16.48860428133822,0.8617494,0.75610274,12.631777,12.541821,0.8816218099866052,0.9135241291694078
157_img_.png,17.501110452024257,18.07466571943145,0.77915335,0.8332057,5.756665,5.780955,0.34143863007068903,0.5608870795432437
158_img_.png,16.06307923984741,17.941330044872203,0.68644017,0.8768792,4.9114866,4.932124,0.4367549276274274,0.7424748337263424
159_img_.png,14.317874712449774,15.517608119500357,0.5851533,0.823967,3.8192248,3.8297095,0.3670918223246473,0.5962572165012375
15_img_.png,21.666126871967677,22.327352760511094,0.798522,0.90894765,6.770635,6.721212,0.6004199109729701,0.7273518455415736
160_img_.png,12.7183165412507,13.335531641955754,0.52771205,0.67515206,1.9349319,1.9250336,0.4278299770027933,0.5340460819545056
161_img_.png,17.830872622556612,17.12739315044535,0.77937216,0.869891,5.631969,5.566517,0.5418100290135913,0.8172875988845917
162_img_.png,18.364738955805386,16.917838486937463,0.7895193,0.8086764,3.087429,3.0893805,0.6758922484591634,0.7703466475819439
163_img_.png,19.628592690408738,18.068978576038536,0.8444774,0.87350065,5.423023,5.4071655,0.6342557288733894,0.8994948417731329
164_img_.png,15.195408252217433,18.506506999687712,0.61680275,0.87699693,5.239768,5.2796826,0.4422306956422913,0.6576556007976595
165_img_.png,16.470298472948897,19.364459789865236,0.6067454,0.8753212,5.643668,5.6263742,0.4150904666244432,0.6287863839010497
1660.png,10.030728487219566,11.690495160814155,0.65892285,0.7915001,2.704828,2.8317838,0.5546757966744809,0.7352431368014661
166_img_.png,15.234389445943183,15.572613784061735,0.753573,0.8056175,3.5540504,3.538818,0.5895398037977561,0.8453985771664566
168_img_.png,10.108556673394983,11.333402835400255,0.4224638,0.6140173,2.260821,2.4056156,0.27019559333823684,0.419711729718159
169_img_.png,13.462683280060837,14.521200465166197,0.7675713,0.8138115,2.5602934,2.6842368,0.5684675739720749,0.900394395226623
16_img_.png,19.022248513040815,19.612371090708468,0.81975436,0.8782745,4.996085,5.006394,0.424408067248378,0.5812516623325289
170_img_.png,16.603631659935058,16.950212498397008,0.77187043,0.91561604,3.7900813,3.8552742,0.2638891309321283,0.46552732476844794
171_img_.png,17.799259694430383,15.043268585173921,0.91219276,0.7639572,2.0326383,2.0311694,0.3615723383738957,0.5930639639218641
172_img_.png,14.486120051766278,15.796976816187538,0.77218056,0.8740279,2.9854941,3.0086946,0.5204711394908343,0.875141878353753
173_img_.png,20.23050347990591,21.62048248258514,0.723064,0.8668285,7.476976,7.4908857,0.3592732069055516,0.5424012969875105
1742.png,20.99222269363058,19.728683010263364,0.93290323,0.83515286,2.64737,2.7184799,0.5056719332126153,0.6860551274170248
174_img_.png,14.67529646326588,14.266397368842545,0.7679991,0.7483776,1.5437231,1.5613639,0.22483569385489852,0.24872177296062878
175_img_.png,17.07468298056319,16.972282102678925,0.8411813,0.87920356,3.4542418,3.4998834,0.26689220303102995,0.37003929873229485
176_img_.png,19.749069660429456,20.838831036154883,0.9163998,0.9528089,6.455888,6.429038,0.7671012471928937,0.8934619187134611
177_img_.png,18.355587045664542,16.354205445425933,0.8313389,0.7676382,3.6286836,3.5544605,0.5905647193320295,0.7498527095747537
178_img_.png,14.922687101378285,16.479527429430018,0.48447993,0.77736664,4.2821856,4.3323493,0.3307796087255929,0.4582054381692446
179_img_.png,21.679693299080395,19.88606666365362,0.86306906,0.90571576,2.724455,2.7662609,0.4001831651289844,0.6392233904546185
17_img_.png,19.829043801039777,19.878558260959647,0.85735655,0.949117,5.9098105,5.866462,0.5929385316976338,0.8214750413692832
180_img_.png,17.654330406502336,16.644121039319405,0.848919,0.78615886,4.199124,4.1895328,0.5751391575280322,0.7465350941906533
182_img_.png,19.449982142627746,18.9303548250406,0.82224494,0.7809723,8.032461,7.9447136,0.4896999401040432,0.6857349400394974
183_img_.png,15.503868560779697,15.737476679611607,0.61634946,0.7966373,3.4137542,3.4472823,0.41592584721640047,0.5867962460914062
184_img_.png,16.77766400553256,18.34971737922718,0.74722767,0.88325,4.018935,4.0024347,0.42472637850560857,0.48589178252082893
185_img_.png,18.093867833132805,17.36392014302343,0.77554345,0.86180836,2.911845,2.9338822,0.5931666614597852,0.8251055724800624
186_img_.png,23.207384303937996,20.288419072058765,0.9294984,0.8073494,3.816073,3.8218637,0.5166046364561897,0.7059636173241389
187_img_.png,15.746712942215987,18.185007783599463,0.5926699,0.8527424,3.8468728,3.8819735,0.4383448230528464,0.5489901109888543
188_img_.png,21.635583510115524,18.537607775080374,0.87122816,0.8669855,3.3022752,3.317685,0.5395465853043042,0.7712719151184062
189_img_.png,10.872569779961001,13.01277414327005,0.62460047,0.7442476,4.33833,4.374332,0.4534254132505698,0.5816439848964943
18_img_.png,9.494089668220264,10.386288596763098,0.3328385,0.5484121,1.2727766,1.8312374,0.2607418367963879,0.46626602065476586
190_img_.png,17.3470571011411,23.106517994226156,0.6515015,0.93311626,2.5547411,2.6110604,0.4970409739347923,0.7709359404150629
191_img_.png,14.982719160547223,14.894925183566778,0.7871699,0.7584432,5.1826634,5.183237,0.5905304161320065,0.6989730917067011
192_img_.png,17.662234789840348,19.831707668487986,0.77113634,0.89060324,4.468467,4.4884434,0.5829411143325383,0.8853014384448004
193_img_.png,22.615476358920667,19.33468945996688,0.9476544,0.8578942,8.670857,8.541775,0.8725630539017387,0.9518545698935803
194_img_.png,22.00285756042112,24.965795799803843,0.85241383,0.9724755,4.20932,4.2508183,0.5705511101885091,0.7872775018141082
1957.png,15.634581875081006,21.23077928848771,0.6769149,0.9460053,3.3843594,3.389181,0.540993238025872,0.7380603971151104
195_img_.png,15.163225861180763,16.178999460156415,0.7368696,0.802386,4.790415,4.8329096,0.37237716620679884,0.5487784316748177
196_img_.png,21.74117525230688,19.699725869513244,0.87795943,0.88530284,3.9654136,3.9847684,0.5666462817919503,0.8080469145310938
197_img_.png,20.137907433863205,15.505608611742016,0.9136863,0.78719586,2.7159212,2.7243097,0.8851227794820175,0.9062534535483033
198_img_.png,19.909639221080848,19.34751333000216,0.8244421,0.8531224,4.5918636,4.6129875,0.5178421080899644,0.7278131715044031
199_img_.png,18.649991534901208,20.558840140550394,0.7516934,0.9347622,5.589999,5.573569,0.5256655089319666,0.6343598588217338
19_img_.png,16.036945597876368,17.784916841421904,0.74192685,0.86225337,5.581193,5.440355,0.7100267862986059,0.8427663477049397
20.png,19.457178951093045,17.48496313006497,0.85541064,0.84570765,8.575155,8.054313,0.6034501658674376,0.8290308888514052
200_img_.png,18.236994981696128,19.233132800776854,0.8390166,0.9353021,4.5434093,4.469736,0.6923516615206627,0.7728079801942132
201_img_.png,26.24190072012455,19.71261338962726,0.96528965,0.8366286,7.0772405,7.043772,0.5718699101532622,0.7126911843227087
202_img_.png,13.191670866131538,15.462075452198976,0.7272806,0.9064618,3.5801876,3.5793028,0.46995016230016423,0.6189211061089918
203_img_.png,44.90838769016186,19.881810836133305,0.99855137,0.6527694,3.9914854,4.07076,0.5247206688631009,0.6346272853216843
204_img_.png,11.533824211493116,12.263030891743142,0.6397603,0.7732088,1.8768463,2.0228126,0.37787380614580507,0.5045525195581343
205_img_.png,14.552535240935766,16.016306237754257,0.49412146,0.75873256,3.940116,4.0063543,0.1914727136114088,0.3882569451446558
206_img_.png,19.792046678424764,24.091311722681613,0.80008245,0.95308286,3.6859305,3.6921232,0.6786194759050911,0.8223136974264467
207_img_.png,23.80315282795985,20.140759894898718,0.9167814,0.8791563,3.4478989,3.4627874,0.5374024787480791,0.8004104394576945
208_img_.png,15.195727577599047,16.198431351169884,0.76853514,0.88299704,1.543212,1.669856,0.43179361509233316,0.7519416843809056
209_img_.png,17.80419505867743,18.006293095913385,0.8084186,0.87202185,3.3716497,3.417741,0.4547256408755891,0.7212674790887338
210_img_.png,18.80839598611649,18.81161992778599,0.86259323,0.842614,5.134771,5.169079,0.4733967980065344,0.6344016175424164
211_img_.png,20.31855333993578,18.258371143539293,0.83729744,0.8675964,2.9552958,2.9835258,0.6744425957311866,0.8640510413323682
212_img_.png,19.09420955879234,16.880839994698604,0.8303029,0.8538869,3.9265366,3.9454093,0.644316546994484,0.8302900010314749
213_img_.png,13.985247416511994,15.289437578134116,0.5183268,0.7784174,5.535572,5.5764875,0.24217155722778813,0.46345695959846006
214_img_.png,14.665071034162132,16.785875682303494,0.48925027,0.7967958,4.861599,4.9201713,0.2314524453637681,0.46012106904539524
215_img_.png,15.759758848668122,17.759230627343193,0.64515066,0.86702466,3.4007945,3.4449134,0.43268929059327876,0.7272932261737951
216_img_.png,16.530072932552038,18.03483428124975,0.68460536,0.8774295,2.5931911,2.635519,0.48437562166674286,0.7721408161098705
217_img_.png,14.719835022099407,17.791335744820238,0.5747791,0.87263584,2.3763173,2.4374154,0.3609892191203585,0.6822728554267335
219_img_.png,18.123971626195985,16.31826966098564,0.8385566,0.87080497,5.3433995,5.324651,0.6417567536304842,0.9007888073536093
220_img_.png,17.236464121989425,18.63420025531568,0.7150499,0.87855643,4.544697,4.565028,0.49257259342775855,0.7687523989992456
221_img_.png,17.903191636370988,15.82824710275371,0.78904444,0.71631557,4.8080025,4.6949916,0.6964147286910509,0.8279502632474532
222_img_.png,20.853109882095797,17.607607362043666,0.8557422,0.6764865,3.61566,3.5946584,0.5193474593661657,0.5358028971994319
223_img_.png,15.635481655995488,16.292558846803153,0.7969491,0.8348494,6.1689267,6.201542,0.3319067197648832,0.6019720786383606
224_img_.png,15.11508803882739,15.96295305145028,0.7704012,0.8424936,5.9245563,5.958545,0.31302867434503917,0.5950347651679909
225_img_.png,18.194584543468146,17.261008582324276,0.82450944,0.80982566,6.0936136,5.984839,0.7466851334916084,0.8745717775971706
226_img_.png,16.353955483533113,16.643184574788066,0.79953307,0.8564491,5.1255755,5.1778336,0.2302077187504708,0.4234791251278439
227_img_.png,15.012868991891306,13.862593198343657,0.8475086,0.78600365,2.845862,2.8412936,0.7200397312162709,0.7576092046925719
228_img_.png,15.277580773552549,15.208326123324046,0.73895484,0.7448673,6.886755,6.690082,0.7608010071603408,0.8520757832836233
229_img_.png,19.401478772134013,25.40681794232669,0.7655631,0.9307544,3.2384367,3.2264693,0.4805859950447257,0.6530015753927692
22_img_.png,15.4123933043622,17.53649879579317,0.56767684,0.83553606,4.8008804,4.8428097,0.30717260178208705,0.4502101990491503
230_img_.png,21.31069670639713,18.64954298536666,0.90820503,0.850885,3.191925,3.208801,0.5294856435942307,0.817442876293122
231_img_.png,13.67300004382808,14.946474208633953,0.44034198,0.7212913,4.6309757,4.6973286,0.1939685399511623,0.3759589723361081
232_img_.png,15.641634397287882,18.380873510656453,0.5021295,0.8192033,4.961087,5.0230236,0.2742515048274051,0.47290912874849644
233_img_.png,15.733814071543769,19.380010181667316,0.5476238,0.8696053,4.4146433,4.4665747,0.34423260224443025,0.5687263867292198
234_img_.png,17.393522898006072,22.767989197321292,0.6765947,0.94382554,2.7733543,2.8201516,0.42519370535180095,0.7344477877247501
236_img_.png,16.349476755175523,19.972977561042764,0.53613406,0.881108,4.2037544,4.2578216,0.3611726450267872,0.56333399981794
238_img_.png,13.52647876727174,13.944881147413604,0.6872075,0.7780703,4.187139,4.2672157,0.1534940499077409,0.339988054941374
23_img_.png,19.812287620593906,23.781596380790294,0.7556984,0.9513533,5.1852946,5.1731224,0.452597231851899,0.6181274662742005
240_img_.png,23.365564285254543,26.246689665753856,0.80814654,0.9189561,8.843244,8.724734,0.7166319605013116,0.7864884924455414
241_img_.png,14.488512083933067,15.542969918334864,0.48247012,0.7461519,3.5798166,3.6560698,0.2000499719456806,0.37242677282611075
242_img_.png,13.682836275839742,16.819245042058554,0.6251335,0.88627416,2.520048,2.5726547,0.3151133803273372,0.647937675225371
243_img_.png,14.060979997837224,16.26292435372466,0.46231356,0.80645007,3.9315336,3.9905198,0.24395350712406824,0.4946721927343627
244_img_.png,17.16965290138573,17.768491011132692,0.8408093,0.8197095,8.266823,8.228248,0.5397522985592825,0.6693672690408496
245_img_.png,14.334604528273388,17.07658681542357,0.45220122,0.80184,3.2812746,3.3363762,0.2533915235851473,0.47174930062722836
246_img_.png,19.802581483346785,19.989718916876342,0.8950508,0.803802,4.698006,4.6861243,0.4813117636744424,0.7018395233565171
247_img_.png,17.444268963536416,22.248989783850412,0.6369624,0.931093,3.0749865,3.0944061,0.42244809977318476,0.6750399283730141
248_img_.png,16.164296722557772,17.0122774789319,0.6170108,0.8022974,3.1257336,3.182116,0.26400294571940475,0.37209884750502226
24_img_.png,16.72056453526838,19.091606102791772,0.58143705,0.84590703,3.7877343,3.8506374,0.32067557546826847,0.5030325285688579
251_img_.png,17.98544002536731,18.20114104854226,0.7663222,0.87500376,3.0711775,3.0813453,0.5544760406088823,0.8173339831335306
252_img_.png,14.319343245844076,15.835763326038254,0.56600505,0.79652745,3.50761,3.5249786,0.3486312030913109,0.5291372849678385
253_img_.png,17.647175822679912,18.88146971884314,0.7606344,0.9006713,3.3187015,3.3431175,0.5366384126356577,0.8447109802010412
2546.png,21.145538050372885,20.421030453600075,0.92263204,0.8980352,8.082076,7.980542,0.513171744863832,0.7820675667159036
254_img_.png,15.446907535466021,16.483803985156648,0.61136466,0.79409885,2.6504972,2.7248201,0.2955385472806769,0.3905136308395364
255_img_.png,26.650125920860276,20.410302248345786,0.9557516,0.73026586,2.7393994,2.8790252,0.48188547793714603,0.4943115729162875
257_img_.png,21.88883178989759,20.313016701586825,0.83356094,0.875336,5.7906356,5.7532153,0.34785784059705394,0.5896760551092012
258_img_.png,14.601862198301811,16.55914884505248,0.73570794,0.8673792,4.375539,4.393038,0.5105767306020457,0.6419578638219984
259_img_.png,21.130510006796573,21.073063028595445,0.91119546,0.9473309,6.7767777,6.766486,0.7260937529207578,0.8527211134479518
25_img_.png,17.426626818308968,21.475094448490243,0.63576776,0.90295523,3.4080064,3.4357495,0.34833656451386436,0.5814036970450863
260_img_.png,18.577970993484236,21.305745629499796,0.7826182,0.862053,6.6789403,6.6531897,0.6068682582138468,0.6880777850191301
261_img_.png,15.112299834227304,19.31495539277575,0.5323898,0.8680248,2.3532953,2.4174473,0.33852671408884677,0.5960999901193875
2629.png,14.615273653984337,18.051092673755416,0.6021021,0.84426475,2.4967973,2.538463,0.4665213089395192,0.7122313277646789
262_img_.png,15.900635358790362,18.31281169245075,0.5377562,0.85013294,2.5336375,2.5962915,0.3470750154083989,0.5108103809542489
263_img_.png,16.1425201813266,16.8508414701072,0.6519942,0.6634801,3.0421047,3.0274897,0.6763974444422814,0.707166513667319
265_img_.png,16.68620902346959,19.09695682117875,0.553688,0.8635263,2.3346283,2.3820386,0.3604822460449277,0.5101221636015223
266_img_.png,15.949251576000812,20.285623949047995,0.60299206,0.9009908,2.9165492,2.9537616,0.3981810416374575,0.6616306282829035
2677.png,14.730291901877967,24.159840446684136,0.6107601,0.9670644,3.0900562,3.1593235,0.3132905073004873,0.5129782611808681
267_img_.png,16.919433968634237,18.904666264294193,0.5504667,0.84861916,2.4621313,2.5204158,0.31364029553044454,0.43505732972489003
268_img_.png,13.982361528062338,14.71116366648921,0.5412335,0.6861326,2.7802424,2.8922646,0.3288595372974176,0.48288751633544175
26_img_.png,16.61879731479854,18.00845223953292,0.6002053,0.8278381,3.3943486,3.4260027,0.28781377610567643,0.41553945397824305
2701.png,13.640693656336254,17.762976851358708,0.7164283,0.8473186,8.810955,8.729396,0.5676605281962915,0.8764477548100221
270_img_.png,14.603918374454848,16.356980312720996,0.5513523,0.8066123,2.7752938,2.82295,0.36417853172669173,0.5956609892402261
271_img_.png,17.348313891310077,18.41603242951055,0.7333486,0.8836293,3.7280662,3.7389586,0.546194141848615,0.8036973441821889
272_img_.png,16.223136421414257,17.98388373179181,0.6093747,0.8463065,3.091116,3.130055,0.3401495692796482,0.47756158728409137
273_img_.png,16.608938794906237,18.39711279350032,0.5975194,0.8607077,3.0415914,3.0623748,0.4441697770236223,0.5420202437809011
274_img_.png,16.695812783521443,14.693150951086508,0.80644774,0.72203994,4.0093856,3.988934,0.7538429454958638,0.7333151585232262
275_img_.png,17.084629613927294,18.155972884447337,0.73761576,0.89232713,3.6438239,3.6737452,0.5256862339075068,0.8050129827410896
276_img_.png,17.171594853843548,20.10026218623988,0.63341314,0.90793467,3.0914505,3.1444385,0.36234147061935085,0.5406763357644101
2774.png,17.117609965436536,22.598717364066914,0.7947283,0.924417,4.3245997,4.3317904,0.5888160622615457,0.8515885424071351
277_img_.png,20.845246058082452,17.821410357952985,0.8036816,0.7003954,4.79589,4.7096934,0.78352736917857,0.8204723359878323
2787.png,15.653418384518593,19.42343251235654,0.72683334,0.8714203,3.731937,3.7988667,0.2372649139787798,0.443761472954391
278_img_.png,29.711770593315713,17.99956560838758,0.9889019,0.73923475,6.355354,6.3009286,0.6533619361352528,0.7816213840249059
279_img_.png,14.799371461802258,17.070650709040663,0.7439053,0.75646263,3.742416,3.7391577,0.49405631188557636,0.6324508975019102
27_img_.png,14.279344972594238,15.894017090558139,0.4984014,0.76482844,3.2433949,3.2939196,0.29579129362040973,0.3961991898739967
280_img_.png,14.895689454235372,15.791497140315844,0.49185705,0.71766025,4.59555,4.6757145,0.25183632142681067,0.3068014347442636
281_img_.png,14.858452240207374,17.538465712023786,0.5407758,0.8559007,3.6591837,3.710182,0.3415577230059236,0.5578314111383273
282_img_.png,21.004316465439665,18.55655675469431,0.95940447,0.7669423,6.2930427,6.3079166,0.46878352091076947,0.6906920703252059
284_img_.png,17.12465072551738,15.886808782760223,0.82750463,0.77679056,3.3946238,3.4148345,0.810381487150415,0.8320257496140515
285_img_.png,18.321594348550022,16.766604881236198,0.8235094,0.7487933,2.9865758,3.0032825,0.3839190078134423,0.536081468396
287_img_.png,17.573620904349315,21.785012284922523,0.70006084,0.89588624,8.327606,8.2433815,0.7233645919141233,0.8674297503051323
2882.png,14.191737701472917,21.242213801731246,0.6577869,0.95931274,3.424716,3.448062,0.5251312929220232,0.7674585988030233
288_img_.png,14.96983648776964,15.998704508736125,0.7608395,0.80608183,3.568621,3.671797,0.5653891682858576,0.7022069535654191
28_img_.png,20.61443740271561,17.334981716196403,0.9111745,0.7046315,9.27704,8.951782,0.8255933759011492,0.8771322077429428
290_img_.png,18.264328306974082,25.113457366107706,0.775187,0.95881945,4.469633,4.4679275,0.6547108499379248,0.8449366208302018
292_img_.png,22.047845189107118,24.709580014544912,0.8766802,0.94421655,5.8971353,5.8991437,0.8019442559999321,0.8298770923640882
293_img_.png,10.803799071399688,10.432820752314932,0.77660656,0.7038989,3.8971443,3.7684429,0.7035599687077545,0.7327589618658794
294_img_.png,15.835452669771373,22.21925381932328,0.71627903,0.918272,3.313447,3.2988057,0.4827140874057268,0.7907734981718955
295_img_.png,17.089315474339276,16.209718501270135,0.8278086,0.8056083,4.81382,4.921504,0.570409272715787,0.7786674161251433
296_img_.png,16.657318176197716,16.94534541939258,0.82139605,0.86631364,2.1162345,2.139137,0.30132320417574127,0.421036439730735
2977.png,14.491899200914029,16.25726409383178,0.6962323,0.85306937,4.239797,4.273665,0.578711468128983,0.7649742739860548
298_img_.png,16.985844649336382,17.214607878009318,0.80690956,0.8113716,4.0825777,4.0865183,0.8825462201270875,0.8242772684842852
299_img_.png,25.864518362313934,21.019625427906718,0.894669,0.7074528,3.2273958,3.4054267,0.4497359964691597,0.610185060176065
29_img_.png,25.331391397907574,20.539231436916374,0.97847366,0.84928817,4.020015,4.0260205,0.5486903369625563,0.6643959566918195
2_img_.png,38.369720161668816,18.00950585084317,0.9978278,0.72343343,9.4894285,9.390522,0.6105916690753808,0.8091163639968806
3001.png,15.564548276309662,18.023128261423192,0.7167471,0.8438918,3.7775726,3.851831,0.405331897237317,0.6264357337232218
300_img_.png,15.173530590258139,16.998026824262457,0.79953504,0.9100845,5.8056693,5.7709875,0.6577824007731025,0.7402395221019447
3015.png,22.204256452083605,22.929313179677774,0.8835419,0.93620783,5.9368143,5.9356885,0.8014914202345628,0.8106743372626908
301_img_.png,14.722188726434624,13.880413412414299,0.67077255,0.74638385,2.333503,2.5906103,0.41692894845508005,0.4705604534114853
302_img_.png,14.801267146249108,16.193420270191453,0.66833353,0.77804357,2.8335502,2.8741126,0.469290695206332,0.6243371715998192
303_img_.png,18.03505188457653,18.456118785597063,0.90606767,0.85371715,3.3505075,3.3678882,0.5686164651792173,0.6621376402265698
304_img_.png,14.688472423443372,17.57319382471263,0.7206548,0.8856347,3.9487007,3.9635203,0.5093773812848951,0.8184351890857061
305_img_.png,21.41605959116705,19.702153914059494,0.8906749,0.7786956,3.7261863,3.8228624,0.46668389509211733,0.653825438261233
306_img_.png,19.87240775011645,16.74166650337423,0.85091543,0.7184405,2.6346407,2.6225586,0.6754954869697495,0.7041442829902232
307_img_.png,20.607536660111343,20.78108676811459,0.86150223,0.87699264,4.084714,4.112268,0.4873294999373707,0.6545714968733168
